id_pdv,mes,receita_bruta,receita_liquida,devolucoes,cmv,impostos,comissoes,aluguel,folha,energia,tecnologia,meta_receita,meta_margem,orcamento_mensal,cidade,regiao,canal,metragem_m2,data_abertura,lucro_bruto,despesas_variaveis,despesas_fixas,depreciacao_amortizacao,resultado_financeiro,ebitda,lucro_operacional,ir_csll,lucro_liquido,margem_bruta,margem_operacional,margem_ebitda,margem_liquida,receita_liquida_mes_anterior,var_receita_vs_mes_anterior,flag_margem_abaixo_10,flag_queda_receita_20,flag_ebitda_negativo,score_alerta
PDV053,2025-11-01,939525.73,880836.39,58689.34,547509.3,127233.37,53858.54,74108.32,91202.2,9158.01,4345.23,1031968.29,0.0685,173997.75,Brasilia,Centro-Oeste,Franquia,147,2023-10-21,333327.08999999997,181091.91,178813.76000000004,5364.412800000001,-13212.54585,-26578.580000000075,-31942.992800000076,0.0,-45155.538650000075,0.3784211163210457,-0.036264388214024716,-0.030174252905241658,-0.05126438821402471,796843.71,0.10540671771130627,True,False,True,2
PDV053,2025-12-01,961646.44,902241.47,59404.97,575594.48,127099.71,57944.4,74098.18,89978.3,10874.35,4283.26,1010943.73,0.0702,178907.59,Brasilia,Centro-Oeste,Franquia,147,2023-10-21,326646.99,185044.11000000002,179234.09,5377.0226999999995,-13533.62205,-37631.21000000002,-43008.23270000002,0.0,-56541.85475000002,0.36203943274742184,-0.047668206494653836,-0.04170857941167349,-0.06266820649465384,880836.39,0.024300857960693367,True,False,True,2
PDV054,2024-07-01,558479.43,527271.8,31207.62,337847.32,68840.78,36513.51,54233.7,65637.03,7810.68,4051.84,578110.91,0.0706,128425.71,Brasilia,Centro-Oeste,Rua,62,2019-07-07,189424.48000000004,105354.29000000001,131733.25,3951.9975,-7909.077,-47663.05999999997,-51615.057499999966,0.0,-59524.134499999964,0.3592539559293708,-0.09789079844588686,-0.09039561759229293,-0.11289079844588684,,,True,False,True,2
PDV054,2024-08-01,536304.28,510252.04,26052.25,344619.81,64234.76,34282.56,56108.28,69539.43,8340.55,4256.27,557142.51,0.0731,135345.77,Brasilia,Centro-Oeste,Rua,62,2019-07-07,165632.22999999998,98517.32,138244.52999999997,4147.335899999999,-7653.780599999999,-71129.62,-75276.9559,0.0,-82930.7365,0.3246086581055119,-0.1475289660772351,-0.13940095173357855,-0.1625289660772351,527271.8,-0.0322789119387763,True,False,True,2
PDV054,2024-09-01,525668.12,487778.68,37889.44,314237.17,63224.87,39925.66,55190.5,72517.46,8394.62,3969.84,573949.4,0.0637,140977.79,Brasilia,Centro-Oeste,Rua,62,2019-07-07,173541.51,103150.53,140072.42,4202.1726,-7316.6802,-69681.44,-73883.61260000001,0.0,-81200.29280000001,0.35577920297787513,-0.15146954065315033,-0.14285462415044464,-0.16646954065315034,510252.04,-0.044043645567786394,True,False,True,2
PDV054,2024-10-01,534389.73,494720.63,39669.1,339903.22,59305.5,36281.37,56981.13,68171.98,8238.23,4165.31,576640.19,0.0653,139275.67,Brasilia,Centro-Oeste,Rua,62,2019-07-07,154817.41000000003,95586.87,137556.65,4126.6995,-7420.80945,-78326.10999999996,-82452.80949999996,0.0,-89873.61894999996,0.31293906219354556,-0.16666539557891483,-0.1583239211188746,-0.18166539557891484,487778.68,0.014231761831000833,True,False,True,2
PDV054,2024-11-01,505441.95,481160.39,24281.56,311908.61,61300.99,35050.25,56029.44,66898.79,8151.04,4203.99,551255.03,0.11,140801.52,Brasilia,Centro-Oeste,Rua,62,2019-07-07,169251.78000000003,96351.23999999999,135283.25999999998,4058.497799999999,-7217.40585,-62382.71999999994,-66441.21779999994,0.0,-73658.62364999994,0.35175750855135857,-0.13808538520803829,-0.1296505724421745,-0.1530853852080383,494720.63,-0.027409893943577845,True,False,True,2
PDV054,2024-12-01,603823.52,569912.95,33910.58,382698.72,68495.19,38195.02,56631.92,72756.37,9461.62,4182.67,663467.48,0.0865,139721.89,Brasilia,Centro-Oeste,Rua,62,2019-07-07,187214.22999999998,106690.20999999999,143032.58000000002,4290.977400000001,-8548.694249999999,-62508.56000000003,-66799.53740000003,0.0,-75348.23165000003,0.3284961852507475,-0.11721007111700135,-0.10968089073954194,-0.13221007111700137,481160.39,0.18445524994274765,True,False,True,2
PDV054,2025-01-01,493073.85,464083.98,28989.87,310209.0,62699.39,36583.97,53528.68,69927.05,9448.8,4268.56,524446.34,0.0874,138813.26,Brasilia,Centro-Oeste,Rua,62,2019-07-07,153874.97999999998,99283.36,137173.09,4115.1927,-6961.2597,-82581.47000000002,-86696.66270000002,0.0,-93657.92240000001,0.33156710128197053,-0.18681244437698544,-0.1779450995054818,-0.20181244437698542,569912.95,-0.18569321858715437,True,False,True,2
PDV054,2025-02-01,487191.68,454638.92,32552.75,316159.84,57888.09,33898.65,58442.99,72829.27,10052.68,4220.9,525431.64,0.0914,152477.05,Brasilia,Centro-Oeste,Rua,62,2019-07-07,138479.07999999996,91786.73999999999,145545.84,4366.3751999999995,-6819.583799999999,-98853.50000000003,-103219.87520000002,0.0,-110039.45900000002,0.3045913447093354,-0.2270370411754454,-0.21743299055874943,-0.2420370411754454,464083.98,-0.020352049213161805,True,False,True,2
PDV054,2025-03-01,538811.18,500311.96,38499.22,335750.01,58017.06,36564.39,56173.6,70459.42,9757.05,4127.76,585286.0,0.0937,138215.13,Brasilia,Centro-Oeste,Rua,62,2019-07-07,164561.95,94581.45,140517.83,4215.5349,-7504.6794,-70537.32999999997,-74752.86489999997,0.0,-82257.54429999997,0.3289186810565152,-0.14941250834779157,-0.1409866955808931,-0.16441250834779156,454638.92,0.1004600310065844,True,False,True,2
PDV054,2025-04-01,521581.06,486196.28,35384.79,322983.61,61078.23,35575.79,55006.37,69941.44,8324.76,4203.73,544434.06,0.0964,136331.5,Brasilia,Centro-Oeste,Rua,62,2019-07-07,163212.67000000004,96654.02,137476.30000000002,4124.289000000001,-7292.9442,-70917.64999999998,-75041.93899999998,0.0,-82334.88319999998,0.3356929633439401,-0.15434494685973324,-0.14586218142187343,-0.16934494685973323,500311.96,-0.028213756872811913,True,False,True,2
PDV054,2025-05-01,507381.87,479185.92,28195.95,318203.71,59258.8,37617.29,57689.77,68290.78,8934.71,4314.53,551145.09,0.1016,142981.67,Brasilia,Centro-Oeste,Rua,62,2019-07-07,160982.20999999996,96876.09,139229.78999999998,4176.8937,-7187.788799999999,-75123.67000000001,-79300.56370000001,0.0,-86488.35250000001,0.3359493743054887,-0.16549017905200558,-0.15677353374656755,-0.18049017905200557,486196.28,-0.014418785762819963,True,False,True,2
PDV054,2025-06-01,545028.96,511233.49,33795.47,348224.31,64399.15,36828.96,54465.28,70899.8,8388.4,4310.92,565533.26,0.1007,137265.64,Brasilia,Centro-Oeste,Rua,62,2019-07-07,163009.18,101228.11,138064.40000000002,4141.932000000001,-7668.50235,-76283.33000000003,-80425.26200000003,0.0,-88093.76435000003,0.3188546587587601,-0.1573161061885833,-0.14921426606852387,-0.17231610618858328,479185.92,0.06687919795306185,True,False,True,2
PDV054,2025-07-01,568531.82,533789.96,34741.85,372704.16,64356.21,38509.04,55731.46,71380.74,8337.61,4215.2,602504.54,0.0904,141179.7,Brasilia,Centro-Oeste,Rua,62,2019-07-07,161085.8,102865.25,139665.01,4189.9503,-8006.849399999999,-81444.46000000002,-85634.41030000002,0.0,-93641.25970000002,0.3017775006483824,-0.16042716558400616,-0.1525777292626486,-0.17542716558400617,511233.49,0.044121659557162296,True,False,True,2
PDV054,2025-08-01,462138.58,431695.41,30443.17,276831.5,56107.07,36828.41,57413.36,72441.44,8548.81,4401.96,494192.23,0.0892,140932.68,Brasilia,Centro-Oeste,Rua,62,2019-07-07,154863.90999999997,92935.48000000001,142805.57,4284.1671,-6475.431149999999,-80877.14000000004,-85161.30710000005,0.0,-91636.73825000005,0.3587342056752468,-0.1972717456041519,-0.18734769498707446,-0.2122717456041519,533789.96,-0.19126352620045528,True,False,True,2
PDV054,2025-09-01,574160.18,540807.03,33353.15,366614.54,70667.81,39912.69,61584.09,69794.87,8921.81,4341.02,611606.57,0.0694,140663.83,Brasilia,Centro-Oeste,Rua,62,2019-07-07,174192.49000000005,110580.5,144641.78999999998,4339.253699999999,-8112.10545,-81029.79999999993,-85369.05369999993,0.0,-93481.15914999993,0.322097310754263,-0.15785492599828063,-0.14983126236358268,-0.17285492599828062,431695.41,0.2527514017348482,True,False,True,2
PDV054,2025-10-01,551576.78,516622.69,34954.09,350290.97,59426.32,40809.78,58345.29,70669.54,8722.68,4251.11,575711.11,0.0763,147393.09,Brasilia,Centro-Oeste,Rua,62,2019-07-07,166331.72000000003,100236.1,141988.61999999997,4259.658599999999,-7749.3403499999995,-75892.99999999994,-80152.65859999994,0.0,-87901.99894999994,0.32195976525924563,-0.15514738348019508,-0.14690218116436182,-0.17014738348019506,540807.03,-0.04471898229577387,True,False,True,2
PDV054,2025-11-01,688277.44,650790.3,37487.14,457839.83,79557.25,48553.9,59371.61,67865.06,8537.55,4247.25,717391.21,0.1151,146918.74,Brasilia,Centro-Oeste,Rua,62,2019-07-07,192950.47000000003,128111.15,140021.47,4200.6440999999995,-9761.8545,-75182.14999999997,-79382.79409999997,0.0,-89144.64859999997,0.2964863950799513,-0.12197906775807808,-0.11552438627312048,-0.13697906775807808,516622.69,0.25970134993490124,True,False,True,2
PDV054,2025-12-01,711479.42,665500.21,45979.21,448274.64,83674.34,58066.64,58459.68,70305.28,9177.28,4183.33,769691.17,0.0905,137207.64,Brasilia,Centro-Oeste,Rua,62,2019-07-07,217225.56999999995,141740.97999999998,142125.56999999998,4263.767099999999,-9982.503149999999,-66640.98000000001,-70904.74710000001,0.0,-80887.25025000001,0.32640946875133214,-0.10654353828077683,-0.1001366776428215,-0.12154353828077682,650790.3,0.02260314881767589,True,False,True,2
PDV055,2024-07-01,552886.95,541434.34,11452.61,278203.19,68501.43,29847.09,76085.06,80798.62,9888.26,4523.27,595476.3,0.1694,173925.64,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,263231.14999999997,98348.51999999999,171295.21,5138.8562999999995,-8121.5151,-6412.580000000016,-11551.436300000016,0.0,-19672.951400000016,0.4861737251464323,-0.021334879313343918,-0.011843689116578784,-0.03633487931334392,,,True,False,True,2
PDV055,2024-08-01,575824.18,564490.52,11333.66,295114.31,67860.46,35939.06,79036.48,82079.95,9699.88,4207.57,625637.07,0.1245,169040.95,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,269376.21,103799.52,175023.88,5250.7164,-8467.3578,-9447.190000000002,-14697.906400000003,0.0,-23165.264200000005,0.47720236293782226,-0.026037472515924632,-0.016735781497269436,-0.041037472515924635,541434.34,0.042583519914898726,True,False,True,2
PDV055,2024-09-01,528873.72,520196.44,8677.28,269811.77,63375.31,27427.8,77111.37,82279.52,10118.69,4511.75,571357.13,0.1259,173839.7,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,250384.66999999998,90803.11,174021.33000000002,5220.6399,-7802.946599999999,-14439.770000000019,-19660.40990000002,0.0,-27463.35650000002,0.48132715018195815,-0.03779420308989431,-0.027758302229057966,-0.05279420308989431,564490.52,-0.07846735849523212,True,False,True,2
PDV055,2024-10-01,579464.22,571052.08,8412.13,309919.54,65489.87,28860.99,75562.98,85615.21,10050.31,4540.6,607358.12,0.1661,183150.09,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,261132.53999999998,94350.86,175769.1,5273.073,-8565.7812,-8987.420000000013,-14260.493000000013,0.0,-22826.274200000014,0.45728323062933246,-0.024972316010126457,-0.015738354372161666,-0.03997231601012646,520196.44,0.09776237607469973,True,False,True,2
PDV055,2024-11-01,620781.31,610537.44,10243.87,317566.29,67059.54,34021.98,78760.91,79593.54,9950.44,4581.44,652685.9,0.1665,178100.51,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,292971.14999999997,101081.51999999999,172886.33000000002,5186.5899,-9158.061599999999,19003.29999999996,13816.71009999996,1118.0756399999907,3540.57285999997,0.4798577954531339,0.022630405925638173,0.031125527699005586,0.005799108503485012,571052.08,0.06914493683308187,True,False,False,1
PDV055,2024-12-01,671161.73,663041.49,8120.24,329897.45,75380.67,31918.65,76795.58,84562.89,12153.73,4477.78,704425.57,0.1292,178963.01,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,333144.04,107299.32,177989.98,5339.6994,-9945.62235,47854.73999999996,42515.040599999964,7816.660379999991,24752.757869999976,0.5024482555382771,0.06412123711896214,0.07217457839629306,0.03733214021041123,610537.44,0.08599644601648015,True,False,False,1
PDV055,2025-01-01,471456.93,465787.8,5669.13,254480.75,54880.03,23359.92,77608.32,86624.56,12039.19,4434.51,521797.65,0.1544,189638.39,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,211307.05,78239.95,180706.58000000002,5421.1974,-6986.817,-47639.48000000004,-53060.67740000004,0.0,-60047.49440000004,0.4536551837553495,-0.11391598792411488,-0.10227721722209135,-0.12891598792411488,663041.49,-0.29749826062921036,True,True,True,3
PDV055,2025-02-01,553555.07,549746.83,3808.24,292731.05,62410.87,31469.31,77677.78,85133.22,11815.12,4424.14,581227.47,0.1598,178681.33,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,257015.77999999997,93880.18000000001,179050.26,5371.5078,-8246.202449999999,-15914.660000000033,-21286.167800000032,0.0,-29532.37025000003,0.46751662033230823,-0.03871994641606216,-0.028949070975088722,-0.053719946416062155,465787.8,0.180251672542733,True,False,True,2
PDV055,2025-03-01,499031.7,489279.34,9752.36,270705.81,51045.95,27798.45,77278.4,83675.92,10959.4,4374.19,537281.76,0.1581,185313.78,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,218573.53000000003,78844.4,176287.91,5288.6373,-7339.1901,-36558.77999999997,-41847.41729999997,0.0,-49186.60739999997,0.4467254431793503,-0.08552868244957976,-0.0747196478804929,-0.10052868244957976,549746.83,-0.10999152100613285,True,False,True,2
PDV055,2025-04-01,581578.54,573120.36,8458.18,304177.47,69338.39,36733.32,74994.2,82045.24,10056.06,4687.7,642620.95,0.1401,165722.85,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,268942.89,106071.70999999999,171783.2,5153.496,-8596.8054,-8912.01999999999,-14065.515999999989,0.0,-22662.321399999986,0.46926075004559253,-0.02454199323855811,-0.015549997211754945,-0.0395419932385581,489279.34,0.17135614187183945,True,False,True,2
PDV055,2025-05-01,596886.98,588741.45,8145.53,304745.84,68231.68,38750.78,77302.71,83516.16,9551.45,4693.2,622101.24,0.1244,181257.03,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,283995.6099999999,106982.45999999999,175063.52000000002,5251.9056,-8831.121749999998,1949.6299999999173,-3302.2756000000827,0.0,-12133.397350000081,0.4823774680719354,-0.0056090421355589675,0.0033115215516079555,-0.020609042135558964,573120.36,0.027256211941240283,True,False,False,1
PDV055,2025-06-01,551970.87,549211.01,2759.85,298980.5,63197.42,32089.58,75521.75,82096.85,10408.74,4693.48,593560.64,0.1423,172633.74,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,250230.51,95287.0,172720.82,5181.6246,-8238.16515,-17777.309999999998,-22958.934599999997,0.0,-31197.099749999998,0.4556181603132829,-0.0418034856948698,-0.03236881576718573,-0.0568034856948698,588741.45,-0.06714397296130581,True,False,True,2
PDV055,2025-07-01,634489.72,623835.42,10654.3,339499.93,72919.91,35474.58,80826.14,84500.7,9970.16,4672.1,678751.64,0.1232,181672.02,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,284335.49000000005,108394.49,179969.1,5399.073,-9357.5313,-4028.0999999999476,-9427.172999999948,0.0,-18784.704299999947,0.455786062933073,-0.015111634732122051,-0.006456991493044668,-0.03011163473212205,549211.01,0.1358756627985298,True,False,True,2
PDV055,2025-08-01,572646.14,558937.6,13708.54,295557.82,63937.96,34236.03,78845.65,85423.66,9925.52,4694.27,600896.86,0.1734,189469.67,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,263379.77999999997,98173.98999999999,178889.09999999998,5366.672999999999,-8384.063999999998,-13683.309999999998,-19049.982999999997,0.0,-27434.046999999995,0.4712149978816955,-0.034082486130831056,-0.024480925956672082,-0.049082486130831056,623835.42,-0.10403035467271171,True,False,True,2
PDV055,2025-09-01,608960.68,597076.59,11884.08,322694.77,69049.18,42035.39,80680.03,83211.1,10994.99,4376.67,646873.24,0.1144,187483.53,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,274381.81999999995,111084.56999999999,179262.79,5377.8837,-8956.14885,-15965.540000000066,-21343.423700000065,0.0,-30299.572550000063,0.4595420832024246,-0.03574654249968177,-0.02673951762201909,-0.05074654249968177,558937.6,0.06823479043098901,True,False,True,2
PDV055,2025-10-01,590119.95,579329.27,10790.68,298293.33,65328.91,31679.45,77236.55,85078.65,10239.42,4488.52,635434.43,0.1731,175099.77,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,281035.94,97008.36,177043.14,5311.2942,-8689.93905,6984.440000000002,1673.145800000002,0.0,-7016.793249999999,0.48510571544227343,0.002888073996330277,0.012056079956049869,-0.012111926003669725,597076.59,-0.029723690891984123,True,False,False,1
PDV055,2025-11-01,681578.18,659086.6,22491.58,356275.37,86129.49,51862.24,75436.35,80681.94,10102.95,4637.11,729628.52,0.1224,175019.35,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,302811.23,137991.73,170858.35,5125.7505,-9886.298999999999,-6038.850000000035,-11164.600500000035,0.0,-21050.899500000036,0.45944073206768277,-0.016939504611381925,-0.009162453006934195,-0.03193950461138193,579329.27,0.13767184592623805,True,False,True,2
PDV055,2025-12-01,698086.97,684951.64,13135.33,368679.29,76495.86,37645.45,80221.6,84612.07,12170.15,4517.22,721871.94,0.1383,188424.61,Rio de Janeiro,Sudeste,Rua,116,2023-11-01,316272.35000000003,114141.31,181521.04,5445.6312,-10274.2746,20610.00000000003,15164.36880000003,1173.6226080000067,3716.4715920000217,0.46174405831045245,0.022139327675746612,0.03008971553086584,0.005425889033567423,659086.6,0.039243765538550024,True,False,False,1
PDV056,2024-07-01,1187592.62,1113589.47,74003.15,633545.58,143520.49,48543.31,69935.14,99085.36,7871.22,4190.09,1269517.13,0.1687,184182.93,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,480043.89,192063.8,181081.81,5432.454299999999,-16703.84205,106898.28000000003,101465.82570000003,20342.876076000008,64419.10757400003,0.4310779716693981,0.09111600678120639,0.09599433442918603,0.057848165153716866,,,True,False,False,1
PDV056,2024-08-01,1126982.31,1078490.54,48491.77,610945.01,133979.49,50759.08,71423.74,101342.42,7352.01,4218.34,1230892.39,0.1233,182748.86,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,467545.53,184738.57,184336.51,5530.0953,-16177.3581,98470.45000000001,92940.35470000001,18423.119184000003,58339.87741600001,0.43351843401426593,0.08617632816695825,0.09130395339397229,0.05409400940688827,1113589.47,-0.031518733739463234,True,False,False,1
PDV056,2024-09-01,1110179.53,1056892.26,53287.27,616937.03,126056.46,64693.35,70907.35,98224.4,7696.7,4058.37,1214000.71,0.1464,175218.16,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,439955.23,190749.81,180886.82,5426.6046,-15853.383899999999,68318.59999999998,62891.99539999998,11289.266759999995,35749.344739999986,0.4162725441853458,0.05950653418542395,0.06464102594525574,0.0338249659809222,1078490.54,-0.020026397264458207,True,False,False,1
PDV056,2024-10-01,1108863.41,1053942.71,54920.7,606608.5,122496.2,67809.46,71331.3,102421.89,7894.06,4323.71,1226746.21,0.1396,196628.22,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,447334.20999999996,190305.66,185970.96,5579.1287999999995,-15809.14065,71057.58999999997,65478.46119999997,11920.636931999992,37748.683617999974,0.4244388293173924,0.06212715414104432,0.06742073295426083,0.03581663714719368,1056892.26,-0.002790776422187058,True,False,False,1
PDV056,2024-11-01,1285158.56,1223129.49,62029.07,639746.21,153075.58,75212.79,70608.32,103472.67,7677.4,4158.56,1420865.2,0.151,190286.6,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,583383.28,228288.37,185916.94999999998,5577.508499999999,-18346.942349999998,169177.96000000005,163600.45150000005,34860.84219600001,110392.66695400004,0.4769595408904743,0.13375562672436264,0.13831565781313968,0.09025427631051561,1053942.71,0.16052749204935446,False,False,False,0
PDV056,2024-12-01,1351732.46,1287036.49,64695.98,764969.12,163990.11,77270.12,68296.33,98537.5,8691.37,4223.91,1440903.83,0.1617,176787.56,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,522067.37,241260.22999999998,179749.11000000002,5392.473300000001,-19305.54735,101058.03,95665.5567,18326.402244,58033.60710600001,0.40563525125849387,0.0743301044246228,0.07851994157523848,0.04509087936271334,1223129.49,0.05224876067700723,True,False,False,1
PDV056,2025-01-01,1069498.23,1016268.8,53229.43,599118.53,122216.62,74298.42,69815.44,100415.0,8328.89,4369.67,1118909.57,0.1154,188276.58,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,417150.27,196515.03999999998,182929.00000000003,5487.870000000001,-15244.032,37706.23000000001,32218.360000000008,4073.838720000002,12900.489280000007,0.41047237699317346,0.031702596793289343,0.03710261497745479,0.012693973562899901,1287036.49,-0.21038074064240397,True,True,False,2
PDV056,2025-02-01,1115063.77,1051823.46,63240.3,603543.64,129373.86,60030.92,70554.08,101699.12,8265.59,4289.65,1212469.91,0.1582,180634.42,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,448279.81999999995,189404.78,184808.44,5544.2532,-15777.3519,74066.59999999995,68522.34679999994,12658.798775999985,40086.19612399995,0.4261930229242082,0.06514624307771187,0.07041733029989648,0.03811114473906101,1016268.8,0.03498548809133961,True,False,False,1
PDV056,2025-03-01,1157164.11,1096332.41,60831.7,652906.96,141030.12,59303.25,72545.18,104016.1,8298.14,4162.14,1226349.36,0.1718,189315.72,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,443425.44999999995,200333.37,189021.56,5670.6467999999995,-16444.986149999997,54070.51999999996,48399.87319999996,7669.1728919999905,24285.71415799997,0.4044625936033397,0.0441470787131067,0.04931945777284826,0.02215177982196109,1051823.46,0.04231598903488987,True,False,False,1
PDV056,2025-04-01,1070850.35,1023019.51,47830.84,606080.56,135047.02,59505.72,70770.21,103982.7,7584.79,4248.05,1182741.94,0.143,184104.19,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,416938.94999999995,194552.74,186585.75,5597.5725,-15345.29265,35800.45999999996,30202.88749999996,3565.8227639999905,11291.772085999972,0.407557183342476,0.029523276149445048,0.03499489467214556,0.011037689873578239,1096332.41,-0.06687105054205222,True,False,False,1
PDV056,2025-05-01,1238707.73,1164340.94,74366.79,680934.86,142604.0,61509.78,70328.03,101486.11,7387.74,4059.82,1347216.95,0.1535,185641.86,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,483406.07999999996,204113.78,183261.7,5497.851000000001,-17465.1141,96030.59999999992,90532.74899999992,17536.232375999978,55531.40252399994,0.4151757130518832,0.0777545011858811,0.08247635782694365,0.04769342090126964,1023019.51,0.13814148080127997,True,False,False,1
PDV056,2025-06-01,1206773.73,1170807.12,35966.61,677827.87,149389.53,63368.51,69170.5,102087.11,8008.91,4311.61,1265445.43,0.1533,177655.32,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,492979.2500000001,212758.04,183578.12999999998,5507.343899999999,-17562.1068,96643.0800000001,91135.73610000011,17657.671032000027,55915.95826800009,0.42105932017222447,0.0778400938491048,0.08254398042950072,0.04775847132531965,1164340.94,0.005553510812735141,True,False,False,1
PDV056,2025-07-01,1200268.67,1155686.9,44581.77,656345.74,143013.11,73970.1,71852.43,100980.88,7783.8,4343.54,1273370.96,0.1339,184745.98,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,499341.1599999999,216983.21,184960.65,5548.8195,-17335.303499999998,97397.29999999996,91848.48049999996,17883.16247999999,56630.014519999975,0.43207304677417385,0.07947522854157123,0.08427654583607373,0.04900117369159413,1170807.12,-0.012914356038422614,True,False,False,1
PDV056,2025-08-01,1200278.33,1135471.56,64806.78,690521.25,137401.48,62366.44,73194.18,102028.2,7890.39,4348.33,1250238.36,0.1775,182328.38,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,444950.31000000006,199767.92,187461.1,5623.833,-17032.0734,57721.29000000004,52097.45700000004,8415.692064000008,26649.691536000028,0.3918638966175428,0.04588178060575999,0.05083464177649684,0.023470153260377588,1155686.9,-0.017492056023132085,True,False,False,1
PDV056,2025-09-01,1154284.37,1099655.42,54628.95,647824.04,137368.59,59609.03,72044.63,103781.32,7786.19,4362.54,1272536.82,0.1547,186893.19,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,451831.3799999999,196977.62,187974.68000000002,5639.240400000001,-16494.831299999998,66879.07999999987,61239.83959999987,10738.801991999968,34006.206307999906,0.41088451144086563,0.05569002660851694,0.06081821521872722,0.03092442022247288,1135471.56,-0.031542965285718094,True,False,False,1
PDV056,2025-10-01,1359488.7,1289426.45,70062.25,719238.12,156074.44,77856.06,72442.86,100606.2,7373.44,4378.13,1477227.95,0.117,178306.55,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,570188.33,233930.5,184800.63,5544.0189,-19341.39675,151457.19999999995,145913.18109999996,30377.228243999987,96194.55610599997,0.4422030663323216,0.11316130602098318,0.1174609067465616,0.07460259257594722,1099655.42,0.17257317751409795,False,False,False,0
PDV056,2025-11-01,1354252.65,1298087.31,56165.35,717384.07,159453.28,64029.18,72276.07,105074.25,7632.57,4280.42,1418654.75,0.156,184195.89,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,580703.2400000001,223482.46,189263.31000000003,5677.899300000001,-19471.30965,167957.47000000012,162279.57070000013,34273.98265200003,108534.27839800008,0.44735299045485627,0.12501437264647486,0.12938842303296233,0.08361092321132088,1289426.45,0.006716831347767238,False,False,False,0
PDV056,2025-12-01,1508612.48,1439920.42,68692.06,837913.15,173534.8,95665.51,74727.21,104282.64,9152.33,4356.28,1599575.26,0.1588,191526.16,Rio de Janeiro,Sudeste,Shopping,70,2019-10-31,602007.2699999999,269200.31,192518.46,5775.5538,-21598.806299999997,140288.4999999999,134512.94619999992,27099.39357599998,85814.74632399995,0.4180837090983125,0.09341693077732721,0.0974279536920519,0.059596867390768686,1298087.31,0.10926315118202634,True,False,False,1
PDV057,2024-07-01,449568.98,444905.28,4663.7,208200.39,58493.14,23290.39,57293.75,72454.81,7046.22,4022.15,476423.08,0.2166,138195.26,Belo Horizonte,Sudeste,Franquia,110,2021-09-15,236704.89,81783.53,140816.93,4224.5079,-6673.5792,14104.430000000022,9879.922100000022,769.5222960000051,2436.8206040000164,0.5320343467265661,0.02220679893931585,0.03170209623046061,0.005477167193880046,,,True,False,False,1
PDV057,2024-08-01,430552.97,421092.33,9460.64,182767.78,48540.45,25846.89,57060.04,70054.07,6866.43,3968.15,474862.84,0.1664,140315.18,Belo Horizonte,Sudeste,Franquia,110,2021-09-15,238324.55000000002,74387.34,137948.69,4138.4607,-6316.38495,25988.52000000002,21850.05930000002,3728.0818440000044,11805.592506000015,0.5659674447169342,0.05188899854813318,0.06171691609771191,0.02803563889658122,444905.28,-0.05352363990825193,True,False,False,1
PDV057,2024-09-01,414080.9,405197.09,8883.81,184338.74,49679.26,25319.69,58871.16,74436.41,7033.32,3951.22,451923.63,0.2131,140405.6,Belo Horizonte,Sudeste,Franquia,110,2021-09-15,220858.35000000003,74998.95,144292.11000000002,4328.7633000000005,-6077.95635,1567.2900000000081,-2761.4732999999924,0.0,-8839.429649999993,0.5450640082336229,-0.006815136061317697,0.003867969535516674,-0.021815136061317696,421092.33,-0.03774763601132325,True,False,False,1
